movieId,title,genres,year,rating
5569,"Last House on the Left, The","['crime', 'horror', 'thriller']",1972,3.25
5570,Thesis (Tesis),"['drama', 'horror', 'thriller']",1996,3.9
5572,Barbershop,['comedy'],2002,2.7142857142857144
5573,Stealing Harvard,"['comedy', 'crime']",2002,2.2857142857142856
5574,"Transporter, The","['action', 'crime']",2002,3.519230769230769
5575,Alias Betty (Betty Fisher et autres histoires),"['crime', 'drama']",2001,2.0
5577,Igby Goes Down,"['comedy', 'drama']",2002,3.6666666666666665
5580,Aspen Extreme,['action'],1993,3.5
5581,Betsy's Wedding,['comedy'],1990,2.0
5582,Captain Ron,"['adventure', 'comedy']",1992,2.6875
5584,Ernest Goes to Jail,['comedy'],1990,3.5
5585,Ernest Scared Stupid,['comedy'],1991,2.0833333333333335
5588,"Hills Have Eyes, The",['horror'],1977,3.5
5589,Indian Summer,"['comedy', 'drama']",1993,3.0
5590,"Mack, The",['crime'],1973,2.5
5591,Monkey Trouble,"['children', 'comedy']",1994,1.0
5596,Spaced Invaders,"['adventure', 'comedy', 'sci-fi']",1990,1.5
5597,Suburban Commando,"['comedy', 'sci-fi']",1991,1.75
5601,"Yearling, The","['children', 'drama']",1946,4.0
5602,"Ladykillers, The","['comedy', 'crime']",1955,3.5
5603,"Lavender Hill Mob, The","['comedy', 'crime']",1951,4.5
5604,"Man in the White Suit, The","['comedy', 'sci-fi']",1951,3.5
5607,"Son of the Bride (Hijo de la novia, El)","['comedy', 'drama']",2001,5.0
5608,"Das Experiment (Experiment, The)","['drama', 'thriller']",2001,3.8636363636363638
5609,Ballistic: Ecks vs. Sever,"['action', 'thriller']",2002,2.5
5610,"Banger Sisters, The","['comedy', 'drama']",2002,2.0
5611,"Four Feathers, The","['adventure', 'war']",2002,2.75
5612,Trapped,"['action', 'thriller']",2002,2.0
5613,8 Women,"['comedy', 'crime', 'musical', 'mystery']",2002,3.8333333333333335
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)","['drama', 'romance']",2001,4.5
5615,Invincible,['drama'],2001,3.5
5617,Secretary,"['comedy', 'drama', 'romance']",2002,3.9
5618,Spirited Away (Sen to Chihiro no kamikakushi),"['adventure', 'animation', 'fantasy']",2001,4.155172413793103
5619,"Trials of Henry Kissinger, The",['documentary'],2002,4.0
5620,Sweet Home Alabama,"['comedy', 'romance']",2002,3.0535714285714284
5621,"Tuxedo, The","['action', 'comedy']",2002,2.5
5625,Moonlight Mile,"['drama', 'romance']",2002,3.5
5628,Wasabi,"['action', 'comedy', 'crime', 'drama', 'thriller']",2001,3.5
5629,Jonah: A VeggieTales Movie,"['animation', 'children', 'musical']",2002,2.0
5630,Red Dragon,"['crime', 'mystery', 'thriller']",2002,3.435483870967742
5632,Bloody Sunday,['drama'],2002,3.6
5633,Heaven,['drama'],2002,3.75
5635,"Man from Elysian Fields, The",['drama'],2001,3.0
5636,Welcome to Collinwood,"['comedy', 'crime']",2002,2.5
5637,Flirting,['drama'],1991,4.5
5638,Godzilla vs. Mothra (Mosura tai Gojira),"['action', 'adventure', 'fantasy', 'sci-fi']",1964,2.0
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)","['horror', 'sci-fi']",1956,3.0
5643,Powaqqatsi,['documentary'],1988,3.5
5644,"Pride of the Yankees, The",['drama'],1942,3.5
5646,Valmont,"['drama', 'romance']",1989,4.0
5649,Horror of Dracula (Dracula),['horror'],1958,3.0
5650,Strange Brew,['comedy'],1983,3.5454545454545454
5651,"Incredible Mr. Limpet, The","['animation', 'comedy', 'war']",1964,3.0
5657,Flashback,"['action', 'adventure', 'comedy', 'crime', 'drama']",1990,4.5
5663,Below,['horror'],2002,3.5
5664,Brown Sugar,['romance'],2002,1.5
5665,Knockaround Guys,"['action', 'comedy', 'crime']",2002,2.5
5666,"Rules of Attraction, The","['comedy', 'drama', 'romance', 'thriller']",2002,3.6
5667,Tuck Everlasting,"['drama', 'fantasy']",2002,3.25
5668,White Oleander,['drama'],2002,2.5
5669,Bowling for Columbine,['documentary'],2002,3.7758620689655173
5670,Comedian,"['comedy', 'documentary']",2002,3.0
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),"['adventure', 'animation', 'children', 'fantasy']",2002,0.5
5673,Punch-Drunk Love,"['comedy', 'drama', 'romance']",2002,3.621212121212121
5675,Swept Away,"['comedy', 'romance']",2002,1.0
5678,Formula 51,"['action', 'comedy', 'crime', 'thriller']",2001,2.6666666666666665
5679,"Ring, The","['horror', 'mystery', 'thriller']",2002,3.202127659574468
5680,Auto Focus,"['crime', 'drama']",2002,3.1666666666666665
5682,"Grey Zone, The",['drama'],2001,3.25
5684,Naqoyqatsi,['documentary'],2002,3.0
5685,Real Women Have Curves,"['comedy', 'drama']",2002,4.25
5688,Tully,['drama'],2000,2.75
5689,Billy Bathgate,"['crime', 'drama']",1991,2.0
5690,Grave of the Fireflies (Hotaru no haka),"['animation', 'drama', 'war']",1988,4.15625
5693,Saturday Night Fever,"['comedy', 'drama', 'romance']",1977,3.3181818181818183
5694,Staying Alive,"['comedy', 'drama', 'musical']",1983,2.25
5696,Urban Cowboy,['drama'],1980,2.3333333333333335
5699,Tom Horn,['western'],1980,4.0
5700,The Pumaman,"['action', 'adventure', 'fantasy', 'sci-fi']",1980,0.5
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning),"['horror', 'sci-fi']",1980,2.0
5706,...All the Marbles,"['comedy', 'drama']",1981,2.0
5707,Absence of Malice,"['drama', 'romance']",1981,3.25
5710,Banana Joe,['comedy'],1981,2.75
5712,Blow Out,"['mystery', 'thriller']",1981,3.625
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)","['action', 'adventure', 'comedy']",1981,2.5
5721,"Chosen, The",['drama'],1981,
5723,Continental Divide,"['comedy', 'romance']",1981,5.0
5733,"Eyewitness (Janitor, The)",['thriller'],1981,4.0
5735,Faces of Death,"['documentary', 'horror']",1978,1.75
5736,Faces of Death 3,"['documentary', 'horror']",1985,1.5
5741,"Woman Next Door, The (Femme d'à côté, La)","['drama', 'romance']",1981,4.0
5742,First Monday in October,"['comedy', 'drama']",1981,4.0
5745,"Four Seasons, The","['comedy', 'drama']",1981,5.0
5746,Galaxy of Terror (Quest),"['action', 'horror', 'mystery', 'sci-fi']",1981,5.0
5747,Gallipoli,"['drama', 'war']",1981,4.285714285714286
5749,Ghost Story,"['drama', 'horror']",1981,3.0
5752,Gregory's Girl,"['comedy', 'romance']",1981,3.0
5755,Happy Birthday to Me,"['horror', 'mystery']",1981,2.0
5764,Looker,"['drama', 'horror', 'sci-fi', 'thriller']",1981,4.5
5767,Teddy Bear (Mis),"['comedy', 'crime']",1981,3.5
5768,Modern Problems,"['comedy', 'fantasy']",1981,3.0
5771,My Bloody Valentine,"['drama', 'horror', 'thriller']",1981,0.5
5772,My Dinner with André,['drama'],1981,4.75
5773,Neighbors,['comedy'],1981,3.0
5779,Piranha II: The Spawning,"['horror', 'sci-fi']",1981,2.0
5780,Polyester,['comedy'],1981,3.0
5782,"Professional, The (Le professionnel)","['action', 'drama', 'thriller']",1981,3.8684210526315788
5784,Ghost Ship,['horror'],2002,2.5
5785,Jackass: The Movie,"['action', 'comedy', 'documentary']",2002,3.5
5786,Paid in Full,"['action', 'drama']",2002,4.5
5787,"Truth About Charlie, The","['mystery', 'thriller']",2002,2.5
5788,All or Nothing,['drama'],2002,3.6666666666666665
5791,Frida,"['drama', 'romance']",2002,3.78125
5792,Roger Dodger,"['comedy', 'drama']",2002,3.6666666666666665
5796,Casino Royale,"['action', 'adventure', 'comedy']",1967,2.5
5797,"Company of Wolves, The","['fantasy', 'horror']",1984,2.0
5799,Exodus,"['drama', 'romance', 'war']",1960,3.5
5801,"Russians Are Coming, the Russians Are Coming, The","['comedy', 'war']",1966,2.5
5802,"World of Henry Orient, The",['comedy'],1964,4.0
5803,I Spy,"['action', 'adventure', 'comedy', 'crime']",2002,2.5
5804,"Santa Clause 2, The","['children', 'comedy', 'fantasy', 'romance']",2002,2.3
5809,Femme Fatale,"['crime', 'thriller']",2002,3.375
5810,8 Mile,['drama'],2002,3.292682926829268
5812,Far from Heaven,"['drama', 'romance']",2002,3.8636363636363638
5816,Harry Potter and the Chamber of Secrets,"['adventure', 'fantasy']",2002,3.5980392156862746
5817,Ararat,"['drama', 'war']",2002,4.5
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El)","['drama', 'romance']",2002,4.5
5820,Standing in the Shadows of Motown,"['documentary', 'musical']",2002,3.5
5826,Rio Grande,"['romance', 'western']",1950,3.5
5828,Blackrock,"['drama', 'thriller']",1997,2.5
5829,Men with Brooms,"['comedy', 'drama', 'romance']",2002,4.0
5833,Dog Soldiers,"['action', 'horror']",2002,4.666666666666667
5836,Houseboat,"['comedy', 'romance']",1958,2.0
5838,Madame Bovary,['drama'],1991,4.0
5839,My Father's Glory (La gloire de mon père),"['adventure', 'drama']",1990,4.0
5840,"My Mother's Castle (Château de ma mère, Le)","['comedy', 'drama']",1990,4.0
5841,Return to the Blue Lagoon,"['adventure', 'romance']",1991,1.6666666666666667
5843,Toy Soldiers,"['action', 'drama']",1991,2.5
5847,Ragtime,['drama'],1981,3.5
5849,I'm Starting From Three (Ricomincio da Tre),['comedy'],1981,4.5
5853,Scanners,"['horror', 'sci-fi', 'thriller']",1981,3.25
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)","['comedy', 'drama', 'romance']",1981,4.0
5863,Take This Job and Shove It,['comedy'],1981,1.0
5867,Thief,"['crime', 'drama', 'thriller']",1981,4.5
5872,Die Another Day,"['action', 'adventure', 'thriller']",2002,2.925925925925926
5873,The Emperor's Club,['drama'],2002,3.875
5874,Friday After Next,['comedy'],2002,2.4
5875,Personal Velocity,['drama'],2002,2.5
5876,"Quiet American, The","['drama', 'thriller', 'war']",2002,3.9
5878,Talk to Her (Hable con Ella),"['drama', 'romance']",2002,4.035714285714286
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),"['animation', 'comedy', 'musical']",2002,1.5
5880,Extreme Ops,"['action', 'adventure', 'crime', 'thriller']",2002,1.75
5881,Solaris,"['drama', 'romance', 'sci-fi']",2002,3.075
5882,Treasure Planet,"['adventure', 'animation', 'children', 'sci-fi', 'imax']",2002,3.5625
5883,They,"['horror', 'thriller']",2002,1.5
5884,Chopper Chicks in Zombietown,"['comedy', 'horror']",1989,1.0
5888,Brother (Brat),"['crime', 'drama']",1997,5.0
5889,"Cruel Romance, A (Zhestokij Romans)","['drama', 'romance']",1984,5.0
5890,Elling,"['comedy', 'drama']",2001,4.5
5891,I Spit on Your Grave (Day of the Woman),"['horror', 'thriller']",1978,2.625
5893,"Last Seduction, The","['crime', 'drama', 'thriller']",1994,3.25
5896,New Waterford Girl,['comedy'],1999,4.0
5899,Zulu,"['action', 'drama', 'war']",1964,4.0
5900,Analyze That,"['comedy', 'crime']",2002,2.5625
5901,Empire,"['crime', 'drama']",2002,4.5
5902,Adaptation,"['comedy', 'drama', 'romance']",2002,3.9456521739130435
5903,Equilibrium,"['action', 'sci-fi', 'thriller']",2002,3.875
5909,Visitor Q (Bizita Q),"['comedy', 'drama', 'horror']",2001,3.3
5912,Hit the Bank (Vabank),"['comedy', 'crime']",1981,4.5
5915,Victory (a.k.a. Escape to Victory),"['action', 'drama', 'war']",1981,4.75
5919,Android,['sci-fi'],1982,4.5
5922,Attila (Attila Flagello di Dio),['action'],1982,2.5
5925,"Beast Within, The",['horror'],1982,2.0
5927,"Best Little Whorehouse in Texas, The","['comedy', 'drama', 'musical', 'romance']",1982,3.0
5929,"Party 2, The (Boum 2, La)","['comedy', 'romance']",1982,3.0
5932,Burden of Dreams,['documentary'],1982,3.75
5938,Deathtrap,"['comedy', 'crime', 'mystery', 'thriller']",1982,4.5
5941,Drumline,"['comedy', 'drama', 'musical', 'romance']",2002,2.9166666666666665
5942,"Hot Chick, The",['comedy'],2002,2.8333333333333335
5943,Maid in Manhattan,"['comedy', 'romance']",2002,2.6052631578947367
5944,Star Trek: Nemesis,"['action', 'drama', 'sci-fi', 'thriller']",2002,3.1052631578947367
5945,About Schmidt,"['comedy', 'drama']",2002,3.173076923076923
5947,Evelyn,['drama'],2002,3.0
5949,Intact (Intacto),['thriller'],2001,4.25
5951,Morvern Callar,['drama'],2002,3.25
5952,"Lord of the Rings: The Two Towers, The","['adventure', 'fantasy']",2002,4.0212765957446805
5953,Devils on the Doorstep (Guizi lai le),"['drama', 'war']",2000,4.0
5954,25th Hour,"['crime', 'drama']",2002,3.840909090909091
5955,Antwone Fisher,['drama'],2002,3.5555555555555554
5956,Gangs of New York,"['crime', 'drama']",2002,3.518181818181818
5957,Two Weeks Notice,"['comedy', 'romance']",2002,3.263157894736842
5959,Narc,"['crime', 'drama', 'thriller']",2002,3.2777777777777777
5961,Blue Steel,"['action', 'thriller']",1990,1.5
5962,Body of Evidence,"['drama', 'thriller']",1993,1.0
5963,"Children's Hour, The",['drama'],1961,3.5
5965,"Duellists, The","['action', 'war']",1977,4.166666666666667
5968,Miami Blues,"['comedy', 'crime', 'drama']",1990,4.0
5969,My Girl 2,"['comedy', 'drama', 'romance']",1994,2.5
5970,My Girl,"['comedy', 'drama', 'romance']",1991,3.2
5971,My Neighbor Totoro (Tonari no Totoro),"['animation', 'children', 'drama', 'fantasy']",1988,3.9594594594594597
5974,"Thief of Bagdad, The","['adventure', 'fantasy']",1940,3.0
5975,War and Peace,"['drama', 'romance', 'war']",1956,3.5
5979,Attack of the Crab Monsters,"['horror', 'sci-fi']",1957,3.0
5980,Black Christmas,"['horror', 'mystery', 'thriller']",1974,3.5
5984,"Story of O, The (Histoire d'O)","['drama', 'romance']",1975,3.5
5986,Fat City,['drama'],1972,4.0
5988,Quicksilver,['drama'],1986,2.625
5989,Catch Me If You Can,"['crime', 'drama']",2002,3.9217391304347826
5990,Pinocchio,"['children', 'comedy', 'fantasy']",2002,3.5
5991,Chicago,"['comedy', 'crime', 'drama', 'musical']",2002,3.7244897959183674
5992,"Hours, The","['drama', 'romance']",2002,3.7
5993,Max,['drama'],2002,2.9
5994,Nicholas Nickleby,"['drama', 'romance']",2002,4.0
5995,"Pianist, The","['drama', 'war']",2002,4.108695652173913
5999,Heavy Metal 2000,"['action', 'adventure', 'animation', 'fantasy', 'sci-fi']",2000,2.25
6001,"King of Comedy, The","['comedy', 'drama']",1983,4.071428571428571
6002,Love Liza,['drama'],2002,3.3333333333333335
6003,Confessions of a Dangerous Mind,"['comedy', 'crime', 'drama', 'thriller']",2002,3.6
6005,Blue Collar Comedy Tour: The Movie,"['comedy', 'documentary']",2003,3.0
6006,Just Married,"['comedy', 'romance']",2003,2.75
6009,"City of Lost Souls, The (Hyôryuu-gai)","['crime', 'drama', 'thriller']",2000,3.0
6012,"Guy Thing, A","['comedy', 'romance']",2003,2.5
6013,Kangaroo Jack,"['action', 'comedy']",2003,1.75
6014,National Security,"['action', 'comedy']",2003,2.5
6016,City of God (Cidade de Deus),"['action', 'adventure', 'crime', 'drama', 'thriller']",2002,4.1466666666666665
6020,Alice Adams,"['comedy', 'drama']",1935,3.5
6021,"American Friend, The (Amerikanische Freund, Der)","['crime', 'drama', 'mystery', 'thriller']",1977,5.0
6022,American Me,['drama'],1992,2.5
6023,Band of Outsiders (Bande à part),"['comedy', 'crime', 'drama', 'romance']",1964,3.5
6025,CB4 - The Movie,['comedy'],1993,2.9
6027,Dogfight,"['drama', 'romance']",1991,4.166666666666667
6030,Girls! Girls! Girls!,"['comedy', 'musical']",1962,2.0
6031,Imitation of Life,"['drama', 'romance']",1959,3.5
6033,Mystery Date,['comedy'],1991,3.0
6035,Pépé le Moko,"['crime', 'drama', 'romance']",1937,3.25
6036,Secret Admirer,"['comedy', 'romance']",1985,3.0
6039,"Woman in Red, The","['comedy', 'romance']",1984,2.375
6040,Darkness Falls,"['horror', 'thriller']",2003,2.125
6041,Amen.,['drama'],2002,3.8333333333333335
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),['documentary'],2002,3.0
6044,Blind Date,"['horror', 'thriller']",1984,2.0
6049,Ethan Frome,['drama'],1993,4.0
6051,"Harder They Come, The","['action', 'crime', 'drama']",1973,4.166666666666667
6055,Sugar Hill,['drama'],1994,2.25
6057,Biker Boyz,"['action', 'crime', 'drama']",2003,2.0
6058,Final Destination 2,"['horror', 'thriller']",2003,3.05
6059,"Recruit, The","['action', 'thriller']",2003,3.3529411764705883
6060,"Guru, The","['comedy', 'romance']",2002,3.0
6062,Lost in La Mancha,['documentary'],2002,3.0833333333333335
6063,May,"['drama', 'horror']",2002,3.3333333333333335
6064,"Harder They Fall, The","['drama', 'film-noir']",1956,4.0
6067,Ordinary Decent Criminal,"['comedy', 'crime']",2000,4.0
6070,Tokyo Decadence (Topâzu),['drama'],1992,4.0
6078,Firefox,"['action', 'sci-fi', 'thriller']",1982,2.75
6086,"I, the Jury","['crime', 'drama', 'thriller']",1982,5.0
6090,Kiss Me Goodbye,['comedy'],1982,3.5
6093,"Last Unicorn, The","['animation', 'children', 'fantasy']",1982,3.375
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),['action'],1982,3.5
6100,"Midsummer Night's Sex Comedy, A","['comedy', 'romance']",1982,4.0
6101,Missing,"['drama', 'mystery', 'thriller']",1982,4.0
6104,Monty Python Live at the Hollywood Bowl,['comedy'],1982,4.166666666666667
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La)","['drama', 'war']",1982,4.0
6111,Paradise,"['adventure', 'romance']",1982,3.5
6116,"Pirate Movie, The","['adventure', 'comedy', 'musical']",1982,2.5
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure),['comedy'],1982,4.0
6122,Richard Pryor Live on the Sunset Strip,"['comedy', 'documentary']",1982,4.0
6123,Sunless (Sans Soleil),['documentary'],1983,4.0
6124,Savannah Smiles,['comedy'],1982,2.75
6125,"Secret Policeman's Other Ball, The","['comedy', 'documentary', 'musical']",1982,3.5
6140,Tenebre,"['horror', 'mystery', 'thriller']",1982,2.25
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),['comedy'],1982,3.0
6143,Trail of the Pink Panther,"['comedy', 'crime']",1982,3.0
6145,Venom,"['horror', 'thriller']",1982,2.0
6148,White Dog,"['drama', 'horror', 'thriller']",1982,2.8333333333333335
6153,Zapped!,"['comedy', 'sci-fi']",1982,1.5
6155,How to Lose a Guy in 10 Days,"['comedy', 'romance']",2003,3.2758620689655173
6156,Shanghai Knights,"['action', 'adventure', 'comedy']",2003,3.210526315789474
6157,Daredevil,"['action', 'crime']",2003,2.5
6158,"Jungle Book 2, The","['animation', 'children']",2003,3.0
6159,All the Real Girls,"['drama', 'romance']",2003,4.25
6162,Gerry,"['adventure', 'drama']",2002,3.1666666666666665
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),"['romance', 'thriller']",2002,4.5
6166,Dennis the Menace,['comedy'],1993,1.8125
6169,"Black Stallion Returns, The","['adventure', 'children']",1983,2.5
6170,"Black Stallion, The","['adventure', 'children', 'drama']",1979,3.5
6178,"Patch of Blue, A","['drama', 'romance']",1965,4.0
6181,"Red Badge of Courage, The","['drama', 'war']",1951,4.0
6182,"Thrill of It All, The",['comedy'],1963,3.0
6183,Pillow Talk,"['comedy', 'musical', 'romance']",1959,3.8333333333333335
6184,"Man Who Fell to Earth, The","['drama', 'sci-fi']",1976,4.25
6185,Dark Blue,"['action', 'crime', 'drama', 'thriller']",2003,3.0
6186,Gods and Generals,"['action', 'drama', 'war']",2003,3.0
6187,"Life of David Gale, The","['crime', 'drama', 'thriller']",2003,3.8125
6188,Old School,['comedy'],2003,3.5128205128205128
6192,Open Hearts (Elsker dig for evigt),['romance'],2002,5.0
6193,Poolhall Junkies,"['comedy', 'drama', 'thriller']",2002,3.8333333333333335
6195,Stone Reader,['documentary'],2002,4.0
6196,Cradle 2 the Grave,"['action', 'crime', 'drama', 'thriller']",2003,3.5
6197,Spider,"['drama', 'mystery']",2002,3.3333333333333335
6201,Lady Jane,"['drama', 'romance']",1986,5.0
6202,Late Marriage (Hatuna Meuheret),"['comedy', 'drama', 'romance']",2001,3.5
6203,Life Stinks,['comedy'],1991,1.5
6204,"Meteor Man, The",['comedy'],1993,2.5
6210,Volcano High (Whasango),"['action', 'comedy']",2001,3.0
6212,Bringing Down the House,['comedy'],2003,1.9166666666666667
6213,Tears of the Sun,"['action', 'drama', 'thriller']",2003,2.642857142857143
6214,Irreversible (Irréversible),"['crime', 'drama', 'mystery', 'thriller']",2002,3.888888888888889
6215,Laurel Canyon,['drama'],2002,3.0
6216,Nowhere in Africa (Nirgendwo in Afrika),['drama'],2001,3.75
6217,"Safety of Objects, The",['drama'],2001,3.0
6218,Bend It Like Beckham,"['comedy', 'drama', 'romance']",2002,3.3
6219,"Hunted, The","['action', 'drama', 'thriller']",2003,3.0
6220,Willard,"['drama', 'horror', 'thriller']",2003,2.5
6222,Prozac Nation,['drama'],2001,3.0
6223,Spun,"['comedy', 'crime', 'drama']",2001,3.25
6225,King of Kings,['drama'],1961,3.0
6228,"Talk of the Town, The","['comedy', 'romance', 'thriller']",1942,4.0
6232,Born Free,"['adventure', 'children', 'drama']",1966,4.0
6234,Equus,"['drama', 'mystery']",1977,3.5
6235,Europa Europa (Hitlerjunge Salomon),"['drama', 'war']",1990,4.333333333333333
6237,"Glenn Miller Story, The",['drama'],1953,4.0
6238,Green Card,"['comedy', 'drama', 'romance']",1990,2.8333333333333335
6239,Journey to the Center of the Earth,"['adventure', 'children', 'sci-fi']",1959,2.75
6241,Pauline at the Beach (Pauline à la Plage),"['comedy', 'drama', 'romance']",1983,4.0
6242,Ringu (Ring),"['horror', 'mystery', 'thriller']",1998,3.4545454545454546
6244,Salaam Bombay!,['drama'],1988,3.5
6245,Sweet Charity,"['comedy', 'drama', 'musical', 'romance']",1969,3.5
6246,Talent for the Game,['drama'],1991,4.0
6249,Boat Trip,['comedy'],2003,2.375
6250,Dreamcatcher,"['drama', 'horror', 'sci-fi', 'thriller']",2003,2.642857142857143
6251,Piglet's Big Movie,"['animation', 'children']",2003,2.0
6252,View from the Top,"['comedy', 'romance']",2003,2.375
6254,"Awful Truth, The","['comedy', 'romance']",1937,4.75
6263,Basic,"['drama', 'thriller', 'war']",2003,3.75
6264,"Core, The","['action', 'drama', 'sci-fi', 'thriller']",2003,2.375
6265,Head of State,['comedy'],2003,2.25
6266,What a Girl Wants,"['comedy', 'drama', 'romance']",2003,3.0625
6267,Assassination Tango,"['drama', 'thriller']",2002,2.0
6268,Raising Victor Vargas,"['comedy', 'drama', 'romance']",2002,3.75
6269,Stevie,['documentary'],2002,4.25
6270,Akira Kurosawa's Dreams (Dreams),"['drama', 'fantasy']",1990,4.333333333333333
6271,Day for Night (La Nuit Américaine),"['comedy', 'drama', 'romance']",1973,2.0
6273,In a Lonely Place,"['drama', 'film-noir', 'mystery', 'romance']",1950,3.5
6279,"Good Thief, The","['crime', 'drama']",2002,4.0
6280,"Man Apart, A","['action', 'crime', 'drama', 'thriller']",2003,2.25
6281,Phone Booth,"['drama', 'thriller']",2002,3.140625
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),"['action', 'animation', 'sci-fi', 'thriller']",2001,3.9
6285,Levity,['drama'],2003,4.0
6286,"Man Without a Past, The (Mies vailla menneisyyttä)","['comedy', 'crime', 'drama']",2002,3.875
6287,Anger Management,['comedy'],2003,3.0588235294117645
6288,Better Luck Tomorrow,"['crime', 'drama']",2002,3.875
6289,Ghosts of the Abyss,"['documentary', 'imax']",2003,3.5
6290,House of 1000 Corpses,['horror'],1000,2.7142857142857144
6291,Lilya 4-Ever (Lilja 4-ever),"['crime', 'drama']",2002,3.5
6294,Bulletproof Monk,"['action', 'adventure', 'sci-fi']",2003,2.409090909090909
6295,Chasing Papi (a.k.a. Papi Chulo),['comedy'],2003,2.0
6296,"Mighty Wind, A","['comedy', 'musical']",2003,3.75
6297,Holes,"['adventure', 'children', 'comedy', 'mystery']",2003,3.425
6298,Malibu's Most Wanted,"['comedy', 'crime']",2003,2.6666666666666665
6299,"Winged Migration (Peuple migrateur, Le)",['documentary'],2001,3.5
6300,Flickering Lights (Blinkende lygter),"['action', 'comedy', 'crime']",2000,4.5
6301,Straw Dogs,"['drama', 'thriller']",1971,4.0
6302,Beginning of the End,['sci-fi'],1957,1.0
6303,"Andromeda Strain, The","['mystery', 'sci-fi']",1971,3.625
6305,Fahrenheit 451,"['drama', 'sci-fi']",1966,3.6
6306,I Am Trying to Break Your Heart,['documentary'],2002,4.166666666666667
6308,Legal Eagles,"['comedy', 'crime', 'romance']",1986,2.625
6310,Memories of Me,"['comedy', 'drama']",1988,2.5
6313,Sibling Rivalry,['comedy'],1990,2.5
6314,Undercover Blues,"['comedy', 'crime']",1993,2.0
6315,Wildcats,['comedy'],1986,1.8333333333333333
6316,"Wiz, The","['adventure', 'children', 'comedy', 'fantasy', 'musical']",1978,2.0
6319,"My Father the Hero (Mon père, ce héros.)","['comedy', 'drama']",1991,2.1666666666666665
6320,Scenes from a Mall,['comedy'],1991,1.5
6322,Confidence,"['crime', 'thriller']",2003,2.8333333333333335
6323,Identity,"['crime', 'horror', 'mystery', 'thriller']",2003,3.6818181818181817
6324,It Runs in the Family,"['comedy', 'drama']",2003,2.5
6327,"Decade Under the Influence, A",['documentary'],2003,3.5
6329,Manic,['drama'],2001,3.0
6330,People I Know,"['crime', 'drama']",2002,3.0
6331,Spellbound,['documentary'],2002,3.923076923076923
6332,"Lizzie McGuire Movie, The","['children', 'comedy', 'romance']",2003,3.0
6333,X2: X-Men United,"['action', 'adventure', 'sci-fi', 'thriller']",2003,3.723684210526316
6334,Blue Car,['drama'],2002,3.5
6335,"Dancer Upstairs, The","['crime', 'drama', 'thriller']",2002,3.8333333333333335
6336,Marooned in Iraq (Gomgashtei dar Aragh),['drama'],2002,3.0
6337,Owning Mahowny,"['crime', 'drama', 'thriller']",2003,3.5
6338,Daddy Day Care,"['children', 'comedy']",2003,2.3333333333333335
6339,"Man on the Train (Homme du train, L')","['comedy', 'drama']",2002,3.875
6341,"Shape of Things, The",['drama'],2003,3.25
6342,"Trip, The","['comedy', 'drama', 'romance']",2002,2.0
6344,101 Reykjavik (101 Reykjavík),"['comedy', 'drama', 'romance']",2000,3.5
6345,"Chorus Line, A","['comedy', 'drama', 'musical']",1985,4.666666666666667
6347,Beat Street,"['drama', 'musical']",1984,1.0
6348,Breakin' 2: Electric Boogaloo,['musical'],1984,1.6666666666666667
6349,Breakin',"['drama', 'musical']",1984,2.0
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),"['action', 'adventure', 'animation', 'children', 'fantasy', 'sci-fi']",1986,4.0625
6357,High Society,"['comedy', 'musical', 'romance']",1956,3.0
6358,Kiss Me Kate,"['comedy', 'musical', 'romance']",1953,3.5
6365,"Matrix Reloaded, The","['action', 'adventure', 'sci-fi', 'thriller', 'imax']",2003,3.3541666666666665
6367,Down with Love,"['comedy', 'romance']",2003,2.9
6368,Cinemania,['documentary'],2002,4.0
6370,"Spanish Apartment, The (L'auberge espagnole)","['comedy', 'drama', 'romance']",2002,4.0
6371,Pokémon Heroes,"['animation', 'children']",2003,0.5
6373,Bruce Almighty,"['comedy', 'drama', 'fantasy', 'romance']",2003,3.316901408450704
6374,"In-Laws, The",['comedy'],2003,2.1666666666666665
6375,Gigantic (A Tale of Two Johns),['documentary'],2002,4.0
6376,Respiro,"['comedy', 'drama']",2002,3.5
6377,Finding Nemo,"['adventure', 'animation', 'children', 'comedy']",2003,3.9609929078014185
6378,"Italian Job, The","['action', 'crime']",2003,3.6186440677966103
